Clothing Item Name,Item URL,Image URL,Brand Name,Price,,,,,,,,,,,,,,,,,,,,,,,,,
Black cropped top with deep neckline,https://www.ovsfashion.com/en/pt/p/black-cropped-top-with-deep-neckline-002415854.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwdd5e8a08/media/products/002/415/002415854_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with high neck,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-high-neck-002157019.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf09e1963/media/products/002/157/002157019_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Grey Cotton Blend Vest,https://www.ovsfashion.com/en/pt/p/womens-grey-cotton-blend-vest-002415808.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwba373293/media/products/002/415/002415808_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Black Stretch Blend Top,https://www.ovsfashion.com/en/pt/p/womens-black-stretch-blend-top-002415969.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw71dfcd3f/media/products/002/415/002415969_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola regular fit de mistura de algodão preta,https://www.ovsfashion.com/en/pt/p/camisola-regular-fit-de-mistura-de-algodao-preta-002457644.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf7854587/media/products/002/457/002457644_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
White Stretch Cotton Blend Women's Vest,https://www.ovsfashion.com/en/pt/p/white-stretch-cotton-blend-womens-vest-002415803.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc5e29cd4/media/products/002/415/002415803_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola de gola alta bege regular fit,https://www.ovsfashion.com/en/pt/p/camisola-de-gola-alta-bege-regular-fit-002474236.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwde1403cf/media/products/002/474/002474236_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Black Sleeveless Top,https://www.ovsfashion.com/en/pt/p/black-sleeveless-top-002415890.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw9a9d3bd5/media/products/002/415/002415890_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Fitted multicolour pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/fitted-multicolour-pure-cotton-t-shirt-002419766.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw88b2e527/media/products/002/419/002419766_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's top in pure black cotton,https://www.ovsfashion.com/en/pt/p/womens-top-in-pure-black-cotton-002396260.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw90e74c5c/media/products/002/396/002396260_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola branca de gola alta regular fit,https://www.ovsfashion.com/en/pt/p/camisola-branca-de-gola-alta-regular-fit-002474230.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw08a75f97/media/products/002/474/002474230_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Multicolour Pure Cotton Women's T-shirt,https://www.ovsfashion.com/en/pt/p/multicolour-pure-cotton-womens-t-shirt-002447511.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw62533cbd/media/products/002/447/002447511_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta em viscose elástica corte regular,https://www.ovsfashion.com/en/pt/p/camisola-preta-em-viscose-elastica-corte-regular-002455017.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwbd4a29f0/media/products/002/455/002455017_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Multicolour Women's Pure Cotton T-shirt,https://www.ovsfashion.com/en/pt/p/multicolour-womens-pure-cotton-t-shirt-002447517.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5b08fe5b/media/products/002/447/002447517_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camiseta bege de viscose elástica corte regular,https://www.ovsfashion.com/en/pt/p/camiseta-bege-de-viscose-elastica-corte-regular-002454999.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw862f0065/media/products/002/454/002454999_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
White pure cotton regular fit T-shirt,https://www.ovsfashion.com/en/pt/p/white-pure-cotton-regular-fit-t-shirt-002445086.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw2624aa28/media/products/002/445/002445086_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with diamantés,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-diamantes-001919589.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwacddd056/media/products/001/919/001919589_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with diamantés,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-diamantes-001919583.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw13e63581/media/products/001/919/001919583_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Camisola preta de manga comprida em algodão puro, corte regular com strass",https://www.ovsfashion.com/en/pt/p/camisola-preta-de-manga-comprida-em-algodao-puro-corte-regular-com-strass-002489150.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw794dc220/media/products/002/489/002489150_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt in stretch viscose,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-in-stretch-viscose-002093472.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw29f2c402/media/products/002/093/002093472_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camiseta cinza de manga comprida em algodão puro regular fit com strass,https://www.ovsfashion.com/en/pt/p/camiseta-cinza-de-manga-comprida-em-algodao-puro-regular-fit-com-strass-002489162.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw825e11ad/media/products/002/489/002489162_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
White regular fit pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/white-regular-fit-pure-cotton-t-shirt-002445098.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwaa47d91c/media/products/002/445/002445098_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
"White pure cotton T-shirt, regular fit",https://www.ovsfashion.com/en/pt/p/white-pure-cotton-t-shirt-regular-fit-002445104.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3cca9297/media/products/002/445/002445104_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta elástica de ajuste regular,https://www.ovsfashion.com/en/pt/p/camisola-preta-elastica-de-ajuste-regular-002461501.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw0a916125/media/products/002/461/002461501_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola branca de manga comprida em algodão puro regular fit com strass,https://www.ovsfashion.com/en/pt/p/camisola-branca-de-manga-comprida-em-algodao-puro-regular-fit-com-strass-002489156.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwbf881e7c/media/products/002/489/002489156_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola de viscose elástica rosa,https://www.ovsfashion.com/en/pt/p/camisola-de-viscose-elastica-rosa-002455005.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc67f5ab5/media/products/002/455/002455005_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola cinza de manga comprida em viscose elástica,https://www.ovsfashion.com/en/pt/p/camisola-cinza-de-manga-comprida-em-viscose-elastica-002461507.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4732fd2e/media/products/002/461/002461507_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Fitted Black Lace Bandeau Top,https://www.ovsfashion.com/en/pt/p/fitted-black-lace-bandeau-top-002416011.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw1f94b6a0/media/products/002/416/002416011_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Black Stretch Cotton Bra,https://www.ovsfashion.com/en/pt/p/black-stretch-cotton-bra-002097978.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7f6592a4/media/products/002/097/002097978_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt de tecido elástico preta regular fit,https://www.ovsfashion.com/en/pt/p/t-shirt-de-tecido-elastico-preta-regular-fit-002454981.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3ed15f0d/media/products/002/454/002454981_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with high neck,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-high-neck-002157007.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf1db34b7/media/products/002/157/002157007_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Sutiã de Algodão Esticado Bege,https://www.ovsfashion.com/en/pt/p/sutia-de-algodao-esticado-bege-002401948.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw90a3929e/media/products/002/401/002401948_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's White Stretch Cotton Bra,https://www.ovsfashion.com/en/pt/p/womens-white-stretch-cotton-bra-002097974.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw8390357f/media/products/002/097/002097974_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola de gola alta rosa ajuste regular,https://www.ovsfashion.com/en/pt/p/camisola-de-gola-alta-rosa-ajuste-regular-002474242.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw53270f08/media/products/002/474/002474242_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola roxa de gola alta regular fit,https://www.ovsfashion.com/en/pt/p/camisola-roxa-de-gola-alta-regular-fit-002474254.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwd996f17a/media/products/002/474/002474254_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt de viscose elástica bege corte regular,https://www.ovsfashion.com/en/pt/p/t-shirt-de-viscose-elastica-bege-corte-regular-002454987.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw73fb6336/media/products/002/454/002454987_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta de gola alta corte regular,https://www.ovsfashion.com/en/pt/p/camisola-preta-de-gola-alta-corte-regular-002474260.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6cfee46c/media/products/002/474/002474260_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with high neck,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-high-neck-002157013.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf957ff23/media/products/002/157/002157013_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisa de gola alta castanha corte regular,https://www.ovsfashion.com/en/pt/p/camisa-de-gola-alta-castanha-corte-regular-002474248.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw67e4f874/media/products/002/474/002474248_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Plush joggers with drawstring,https://www.ovsfashion.com/en/pt/p/plush-joggers-with-drawstring-002111893.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw06beb11f/media/products/002/111/002111893_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top Viscose Elástica Roxo Corte Regular,https://www.ovsfashion.com/en/pt/p/top-viscose-elastica-roxo-corte-regular-002455011.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3e9361f8/media/products/002/455/002455011_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
White regular fit pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/white-regular-fit-pure-cotton-t-shirt-002445092.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw18a900fe/media/products/002/445/002445092_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt Preta de Algodão Puro com Corte Regular,https://www.ovsfashion.com/en/pt/p/t-shirt-preta-de-algodao-puro-com-corte-regular-002473811.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwbc32b45e/media/products/002/473/002473811_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camiseta cinzenta de algodão puro ajuste regular,https://www.ovsfashion.com/en/pt/p/camiseta-cinzenta-de-algodao-puro-ajuste-regular-002473817.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwfbda60c7/media/products/002/473/002473817_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt branca em puro algodão com corte regular,https://www.ovsfashion.com/en/pt/p/t-shirt-branca-em-puro-algodao-com-corte-regular-002473805.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw2d1a5c38/media/products/002/473/002473805_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Essential T-shirt in cotton,https://www.ovsfashion.com/en/pt/p/essential-t-shirt-in-cotton-002147585.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw22f8e5cf/media/products/002/147/002147585_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Calças cinzentas de algodão puro ajuste regular,https://www.ovsfashion.com/en/pt/p/calcas-cinzentas-de-algodao-puro-ajuste-regular-002449352.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw82773275/media/products/002/449/002449352_V1.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt in stretch viscose,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-in-stretch-viscose-002093448.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw68e2c812/media/products/002/093/002093448_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt in stretch viscose,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-in-stretch-viscose-002093454.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw221e8168/media/products/002/093/002093454_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with print,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-print-002091316.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4c264d33/media/products/002/091/002091316_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with print,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-print-002091321.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwe564bfa9/media/products/002/091/002091321_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Long-sleeved T-shirt with high neck,https://www.ovsfashion.com/en/pt/p/long-sleeved-t-shirt-with-high-neck-002157025.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwaf39e82e/media/products/002/157/002157025_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Plush joggers with drawstring,https://www.ovsfashion.com/en/pt/p/plush-joggers-with-drawstring-002111887.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6038a4d6/media/products/002/111/002111887_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Supima cotton T-shirt,https://www.ovsfashion.com/en/pt/p/supima-cotton-t-shirt-002113358.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw20f5fdd2/media/products/002/113/002113358_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Blue pure cotton regular fit T-shirt,https://www.ovsfashion.com/en/pt/p/blue-pure-cotton-regular-fit-t-shirt-002444993.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwbb7a2288/media/products/002/444/002444993_V1.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Calças azuis de algodão puro corte regular,https://www.ovsfashion.com/en/pt/p/calcas-azuis-de-algodao-puro-corte-regular-002449346.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7a28189a/media/products/002/449/002449346_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt castanha regular fit em viscose elástica,https://www.ovsfashion.com/en/pt/p/t-shirt-castanha-regular-fit-em-viscose-elastica-002454993.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwcbfe324d/media/products/002/454/002454993_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
White regular fit pure cotton t-shirt,https://www.ovsfashion.com/en/pt/p/white-regular-fit-pure-cotton-t-shirt-002444987.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6a5928c3/media/products/002/444/002444987_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Plush joggers with drawstring,https://www.ovsfashion.com/en/pt/p/plush-joggers-with-drawstring-002111881.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5f534bd1/media/products/002/111/002111881_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Calças pretas de puro algodão ajuste regular,https://www.ovsfashion.com/en/pt/p/calcas-pretas-de-puro-algodao-ajuste-regular-002449340.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf0716b33/media/products/002/449/002449340_L.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Green pure cotton regular fit T-shirt,https://www.ovsfashion.com/en/pt/p/green-pure-cotton-regular-fit-t-shirt-002445005.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw09f42313/media/products/002/445/002445005_F.jpg?sw=900&sh=1200,OVS,"€ 13,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camiseta multicolorida de algodão elástico com estampa,https://www.ovsfashion.com/en/pt/p/camiseta-multicolorida-de-algodao-elastico-com-estampa-002457665.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw29e04a30/media/products/002/457/002457665_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Black Cotton Top with Lace,https://www.ovsfashion.com/en/pt/p/womens-black-cotton-top-with-lace-002416007.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw8aebd008/media/products/002/416/002416007_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Perfeita T-shirt Vintage Cinza,https://www.ovsfashion.com/en/pt/p/perfeita-t-shirt-vintage-cinza-002464271.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw1d9ff534/media/products/002/464/002464271_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Regular fit black pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/regular-fit-black-pure-cotton-t-shirt-002417193.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw54777085/media/products/002/417/002417193_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's black pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/womens-black-pure-cotton-t-shirt-002396189.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3901a4e9/media/products/002/396/002396189_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Regular fit multicolour stretch cotton polo,https://www.ovsfashion.com/en/pt/p/regular-fit-multicolour-stretch-cotton-polo-002419734.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw1d95ca61/media/products/002/419/002419734_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Boné com impressão de raquete de ténis ALTAVIA COURT,https://www.ovsfashion.com/en/pt/p/bone-com-impressao-de-raquete-de-tenis-altavia-court-002495470.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4f4f35c5/media/products/002/495/002495470_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Fitted multicolour stretch cotton T-shirt,https://www.ovsfashion.com/en/pt/p/fitted-multicolour-stretch-cotton-t-shirt-002419429.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwae02a17b/media/products/002/419/002419429_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Polo branco de algodão elástico regular fit,https://www.ovsfashion.com/en/pt/p/polo-branco-de-algodao-elastico-regular-fit-002419724.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwd9e65086/media/products/002/419/002419724_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt Perfect Mocha,https://www.ovsfashion.com/en/pt/p/t-shirt-perfect-mocha-002464283.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6da7a99a/media/products/002/464/002464283_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camiseta preta perfeita,https://www.ovsfashion.com/en/pt/p/camiseta-preta-perfeita-002464279.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc01ed9cd/media/products/002/464/002464279_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's stretch cotton blue T-shirt,https://www.ovsfashion.com/en/pt/p/womens-stretch-cotton-blue-t-shirt-002396240.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw467d38e5/media/products/002/396/002396240_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
